frb_id,tsne_1,tsne_2,label
FRB20190604C,44.551136,26.466257,0
FRB20190604D,39.00616,-16.147436,0
FRB20190604E,28.028233,-27.671225,0
FRB20190604F,-55.316494,-15.939215,1
FRB20190604G,45.20628,-1.988281,0
FRB20190605A,-50.958683,-8.774164,1
FRB20190605B,-47.357647,-5.8903947,1
FRB20190605C,25.248983,-43.23222,0
FRB20190605D,-26.283659,-7.429388,0
FRB20190606A,-52.69849,-2.1593184,1
FRB20190606B,44.37395,17.64628,0
FRB20190607A,61.152077,14.777955,0
FRB20190607B,34.04638,-25.533539,0
FRB20190607C,-29.033907,11.988339,0
FRB20190608A,18.121237,-27.9732,0
FRB20190609A,-2.101081,25.17854,0
FRB20190609B,63.622887,-19.216833,0
FRB20190609C,-26.83945,36.468285,1
FRB20190609D,-13.995018,-11.744122,0
FRB20190611A,-56.110687,-7.6222878,1
FRB20190612A,10.5994215,38.87779,0
FRB20190612B,-28.222363,-13.885986,0
FRB20190612C,58.115124,-0.5172357,0
FRB20190613A,23.510637,16.61106,0
FRB20190613B,53.279827,-21.421017,0
FRB20190614A,-15.530404,-1.8736494,0
FRB20190614B,71.59626,-31.210794,0
FRB20190614C,-19.056688,0.9999918,0
FRB20190616A,13.695321,-23.047903,0
FRB20190617A,54.147457,7.556597,0
FRB20190617B,-22.900429,2.8275332,0
FRB20190617C,8.708946,23.29898,0
FRB20190618A,12.983696,-42.26847,0
FRB20190618B,65.83188,-15.378738,0
FRB20190619A,30.88982,0.5747728,0
FRB20190619B,27.071281,-31.152817,0
FRB20190619C,-8.061675,6.1489553,0
FRB20190619D,3.143437,38.994774,0
FRB20190621A,-60.56613,5.6307774,1
FRB20190621B,-9.960995,-1.1816063,0
FRB20190621C,2.31569,-37.773506,0
FRB20190621D,-0.12895729,23.41166,0
FRB20190622A,-1.2020308,-11.040426,0
FRB20190623A,-2.8009543,-11.527735,0
FRB20190623B,48.852905,-29.594107,0
FRB20190623C,25.077879,-10.463877,0
FRB20190624A,31.868134,8.473732,0
FRB20190624B,54.29553,-29.113249,0
FRB20190625A,-21.883509,29.176971,0
FRB20190625C,21.356373,-31.879683,0
